ZIP,Pkg Sort Code,ACI Hub,Presort Group Name,Phase,DDU Entry Available,Home Delivery Available,Zone from ACI Hub,Phase 1 Transit (bus days)
86015,LAX-L-35,LAX,LAX-L,1,YES,NOT YET,4,2
86301,LAX-L-45,LAX,LAX-L,1,YES,NOT YET,4,2
86302,LAX-L-45,LAX,LAX-L,1,YES,NOT YET,4,2
86303,LAX-L-45,LAX,LAX-L,1,YES,NOT YET,4,2
86304,LAX-L-45,LAX,LAX-L,1,YES,NOT YET,4,2
86312,,LAX,,2,YES,NOT YET,4,
86313,LAX-L-45,LAX,LAX-L,1,YES,NOT YET,4,2
86314,,LAX,,2,YES,NOT YET,4,
86315,,LAX,,2,YES,NOT YET,4,
88888,,NYC,,2,YES,NOT YET,8,
89002,LAX-L-10,LAX,LAX-L,1,YES,NOT YET,3,2
89009,LAX-L-10,LAX,LAX-L,1,YES,NOT YET,3,2
89011,LAX-L-10,LAX,LAX-L,1,YES,NOT YET,3,2
89012,LAX-L-12,LAX,LAX-L,1,YES,NOT YET,3,2
89014,LAX-L-12,LAX,LAX-L,1,YES,NOT YET,3,2
89015,LAX-L-10,LAX,LAX-L,1,YES,NOT YET,3,2
89016,,LAX,,2,YES,NOT YET,3,
89030,,LAX,,2,YES,NOT YET,3,
89031,LAX-L-02,LAX,LAX-L,1,YES,NOT YET,3,2
89032,LAX-L-02,LAX,LAX-L,1,YES,NOT YET,3,2
89033,LAX-L-02,LAX,LAX-L,1,YES,NOT YET,3,2
89044,LAX-L-25,LAX,LAX-L,1,YES,NOT YET,3,2
89052,LAX-L-25,LAX,LAX-L,1,YES,NOT YET,3,2
89053,LAX-L-12,LAX,LAX-L,1,YES,NOT YET,3,2
89074,LAX-L-12,LAX,LAX-L,1,YES,NOT YET,3,2
89077,LAX-L-25,LAX,LAX-L,1,YES,NOT YET,3,2
89081,LAX-L-02,LAX,LAX-L,1,YES,NOT YET,3,2
89084,LAX-L-02,LAX,LAX-L,1,YES,NOT YET,3,2
89085,LAX-L-02,LAX,LAX-L,1,YES,NOT YET,3,2
89086,LAX-L-02,LAX,LAX-L,1,YES,NOT YET,3,2
89087,LAX-L-02,LAX,LAX-L,1,YES,NOT YET,3,2
89101,LAX-L-43,LAX,LAX-L,1,YES,NOT YET,3,2
89102,LAX-L-16,LAX,LAX-L,1,YES,NOT YET,3,2
89103,LAX-L-22,LAX,LAX-L,1,YES,NOT YET,3,2
89104,LAX-L-51,LAX,LAX-L,1,YES,NOT YET,3,2
89105,LAX-L-08,LAX,LAX-L,1,YES,NOT YET,3,2
89106,LAX-L-43,LAX,LAX-L,1,YES,NOT YET,3,2
89107,LAX-L-16,LAX,LAX-L,1,YES,NOT YET,3,2
89108,LAX-L-03,LAX,LAX-L,1,YES,NOT YET,3,2
89109,LAX-L-21,LAX,LAX-L,1,YES,NOT YET,3,2
89110,LAX-L-09,LAX,LAX-L,1,YES,NOT YET,3,2
89111,LAX-L-21,LAX,LAX-L,1,YES,NOT YET,3,2
89112,LAX-L-14,LAX,LAX-L,1,YES,NOT YET,3,2
89113,LAX-L-01,LAX,LAX-L,1,YES,NOT YET,3,2
89114,LAX-L-16,LAX,LAX-L,1,YES,NOT YET,3,2
89115,LAX-L-09,LAX,LAX-L,1,YES,NOT YET,3,2
89116,LAX-L-51,LAX,LAX-L,1,YES,NOT YET,3,2
89117,LAX-L-11,LAX,LAX-L,1,YES,NOT YET,3,2
89118,LAX-L-22,LAX,LAX-L,1,YES,NOT YET,3,2
89119,LAX-L-21,LAX,LAX-L,1,YES,NOT YET,3,2
89120,LAX-L-14,LAX,LAX-L,1,YES,NOT YET,3,2
89121,LAX-L-14,LAX,LAX-L,1,YES,NOT YET,3,2
89122,LAX-L-20,LAX,LAX-L,1,YES,NOT YET,3,2
89123,LAX-L-08,LAX,LAX-L,1,YES,NOT YET,3,2
89124,LAX-L-05,LAX,LAX-L,1,YES,NOT YET,3,2
89126,LAX-L-16,LAX,LAX-L,1,YES,NOT YET,3,2
89127,LAX-L-43,LAX,LAX-L,1,YES,NOT YET,3,2
89128,LAX-L-03,LAX,LAX-L,1,YES,NOT YET,3,2
89129,LAX-L-03,LAX,LAX-L,1,YES,NOT YET,3,2
89130,LAX-L-05,LAX,LAX-L,1,YES,NOT YET,3,2
89131,LAX-L-05,LAX,LAX-L,1,YES,NOT YET,3,2
89132,LAX-L-21,LAX,LAX-L,1,YES,NOT YET,3,2
89133,LAX-L-03,LAX,LAX-L,1,YES,NOT YET,3,2
89134,LAX-L-13,LAX,LAX-L,1,YES,NOT YET,3,2
89135,LAX-L-13,LAX,LAX-L,1,YES,NOT YET,3,2
89136,LAX-L-05,LAX,LAX-L,1,YES,NOT YET,3,2
89137,LAX-L-13,LAX,LAX-L,1,YES,NOT YET,3,2
89138,LAX-L-13,LAX,LAX-L,1,YES,NOT YET,3,2
89139,LAX-L-01,LAX,LAX-L,1,YES,NOT YET,3,2
89140,LAX-L-01,LAX,LAX-L,1,YES,NOT YET,3,2
89141,LAX-L-08,LAX,LAX-L,1,YES,NOT YET,3,2
89142,LAX-L-20,LAX,LAX-L,1,YES,NOT YET,3,2
89143,LAX-L-05,LAX,LAX-L,1,YES,NOT YET,3,2
89144,LAX-L-13,LAX,LAX-L,1,YES,NOT YET,3,2
89145,LAX-L-13,LAX,LAX-L,1,YES,NOT YET,3,2
89146,LAX-L-16,LAX,LAX-L,1,YES,NOT YET,3,2
89147,LAX-L-11,LAX,LAX-L,1,YES,NOT YET,3,2
89148,LAX-L-01,LAX,LAX-L,1,YES,NOT YET,3,2
89149,LAX-L-05,LAX,LAX-L,1,YES,NOT YET,3,2
89150,,LAX,,2,YES,NOT YET,3,
89151,,LAX,,2,YES,NOT YET,3,
89152,,LAX,,2,YES,NOT YET,3,
89153,,LAX,,2,YES,NOT YET,3,
89154,,LAX,,2,YES,NOT YET,3,
89155,LAX-L-43,LAX,LAX-L,1,YES,NOT YET,3,2
89156,LAX-L-09,LAX,LAX-L,1,YES,NOT YET,3,2
89158,LAX-L-21,LAX,LAX-L,1,YES,NOT YET,3,2
89159,,LAX,,2,YES,NOT YET,3,
89160,LAX-L-14,LAX,LAX-L,1,YES,NOT YET,3,2
89162,LAX-L-20,LAX,LAX-L,1,YES,NOT YET,3,2
89163,,LAX,,2,YES,NOT YET,3,
89164,,LAX,,2,YES,NOT YET,3,
89165,LAX-L-09,LAX,LAX-L,1,YES,NOT YET,3,2
89166,LAX-L-05,LAX,LAX-L,1,YES,NOT YET,3,2
89169,LAX-L-21,LAX,LAX-L,1,YES,NOT YET,3,2
89170,LAX-L-21,LAX,LAX-L,1,YES,NOT YET,3,2
89173,LAX-L-22,LAX,LAX-L,1,YES,NOT YET,3,2
89178,LAX-L-01,LAX,LAX-L,1,YES,NOT YET,3,2
89179,LAX-L-01,LAX,LAX-L,1,YES,NOT YET,3,2
89180,LAX-L-11,LAX,LAX-L,1,YES,NOT YET,3,2
89183,LAX-L-08,LAX,LAX-L,1,YES,NOT YET,3,2
89199,,LAX,,2,YES,NOT YET,3,
89431,,LAX,,2,YES,NOT YET,4,
89433,,LAX,,2,YES,NOT YET,4,
89434,LAX-L-32,LAX,LAX-L,1,YES,NOT YET,4,2
89435,LAX-L-32,LAX,LAX-L,1,YES,NOT YET,4,2
89436,LAX-L-32,LAX,LAX-L,1,YES,NOT YET,4,2
89437,LAX-L-32,LAX,LAX-L,1,YES,NOT YET,4,2
89439,,LAX,,2,YES,NOT YET,4,
89441,LAX-L-32,LAX,LAX-L,1,YES,NOT YET,4,2
89452,,LAX,,2,YES,NOT YET,4,
89460,,LAX,,2,YES,NOT YET,4,
89496,,LAX,,2,YES,NOT YET,4,
89501,,LAX,,2,YES,NOT YET,4,
89502,,LAX,,2,YES,NOT YET,4,
89503,,LAX,,2,YES,NOT YET,4,
89505,,LAX,,2,YES,NOT YET,4,
89506,LAX-L-34,LAX,LAX-L,1,YES,NOT YET,4,2
89507,,LAX,,2,YES,NOT YET,4,
89508,LAX-L-34,LAX,LAX-L,1,YES,NOT YET,4,2
89509,,LAX,,2,YES,NOT YET,4,
89510,,LAX,,2,YES,NOT YET,4,
89511,LAX-L-46,LAX,LAX-L,1,YES,NOT YET,4,2
89512,LAX-L-34,LAX,LAX-L,1,YES,NOT YET,4,2
89519,,LAX,,2,YES,NOT YET,4,
89520,,LAX,,2,YES,NOT YET,4,
89521,LAX-L-46,LAX,LAX-L,1,YES,NOT YET,4,2
89523,,LAX,,2,YES,NOT YET,4,
89557,,LAX,,2,YES,NOT YET,4,
89595,,LAX,,2,YES,NOT YET,4,
89701,LAX-L-42,LAX,LAX-L,1,YES,NOT YET,4,2
89702,LAX-L-42,LAX,LAX-L,1,YES,NOT YET,4,2
89703,LAX-L-42,LAX,LAX-L,1,YES,NOT YET,4,2
89705,LAX-L-42,LAX,LAX-L,1,YES,NOT YET,4,2
89706,LAX-L-42,LAX,LAX-L,1,YES,NOT YET,4,2
89711,LAX-L-42,LAX,LAX-L,1,YES,NOT YET,4,2
89712,LAX-L-42,LAX,LAX-L,1,YES,NOT YET,4,2
89713,LAX-L-42,LAX,LAX-L,1,YES,NOT YET,4,2
89714,LAX-L-42,LAX,LAX-L,1,YES,NOT YET,4,2
89721,,LAX,,2,YES,NOT YET,4,
90001,LAX-A-23,LAX,LAX-A,1,YES,NOT YET,1,1
90002,LAX-A-01,LAX,LAX-A,1,YES,NOT YET,1,1
90003,LAX-A-23,LAX,LAX-A,1,YES,NOT YET,1,1
90004,LAX-A-25,LAX,LAX-A,1,YES,NOT YET,1,1
90005,LAX-A-30,LAX,LAX-A,1,YES,NOT YET,1,1
90006,LAX-A-12,LAX,LAX-A,1,YES,NOT YET,1,1
90007,LAX-A-12,LAX,LAX-A,1,YES,NOT YET,1,1
90008,LAX-A-11,LAX,LAX-A,1,YES,NOT YET,1,1
90009,LAX-A-08,LAX,LAX-A,1,YES,NOT YET,1,1
90010,LAX-A-30,LAX,LAX-A,1,YES,NOT YET,1,1
90011,LAX-A-33,LAX,LAX-A,1,YES,NOT YET,1,1
90012,LAX-A-02,LAX,LAX-A,1,YES,NOT YET,1,1
90013,LAX-A-02,LAX,LAX-A,1,YES,NOT YET,1,1
90014,LAX-A-02,LAX,LAX-A,1,YES,NOT YET,1,1
90015,LAX-A-30,LAX,LAX-A,1,YES,NOT YET,1,1
90016,LAX-A-34,LAX,LAX-A,1,YES,NOT YET,1,1
90017,LAX-A-15,LAX,LAX-A,1,YES,NOT YET,1,1
90018,LAX-A-12,LAX,LAX-A,1,YES,NOT YET,1,1
90019,LAX-A-29,LAX,LAX-A,1,YES,NOT YET,1,1
90020,LAX-A-25,LAX,LAX-A,1,YES,NOT YET,1,1
90021,LAX-A-02,LAX,LAX-A,1,YES,NOT YET,1,1
90022,LAX-A-04,LAX,LAX-A,1,YES,NOT YET,1,1
90023,LAX-A-22,LAX,LAX-A,1,YES,NOT YET,1,1
90024,LAX-A-09,LAX,LAX-A,1,YES,NOT YET,1,1
90025,LAX-A-35,LAX,LAX-A,1,YES,NOT YET,1,1
90026,LAX-A-14,LAX,LAX-A,1,YES,NOT YET,1,1
90027,LAX-A-21,LAX,LAX-A,1,YES,NOT YET,1,1
90028,LAX-A-19,LAX,LAX-A,1,YES,NOT YET,1,1
90029,LAX-A-21,LAX,LAX-A,1,YES,NOT YET,1,1
90030,LAX-A-23,LAX,LAX-A,1,YES,NOT YET,1,1
90031,LAX-A-03,LAX,LAX-A,1,YES,NOT YET,1,1
90032,LAX-A-03,LAX,LAX-A,1,YES,NOT YET,1,1
90033,LAX-A-10,LAX,LAX-A,1,YES,NOT YET,1,1
90034,LAX-A-26,LAX,LAX-A,1,YES,NOT YET,1,1
90035,LAX-A-27,LAX,LAX-A,1,YES,NOT YET,1,1
90036,LAX-A-54,LAX,LAX-A,1,YES,NOT YET,1,1
90037,LAX-A-12,LAX,LAX-A,1,YES,NOT YET,1,1
90038,LAX-A-19,LAX,LAX-A,1,YES,NOT YET,1,1
90039,LAX-A-17,LAX,LAX-A,1,YES,NOT YET,1,1
90040,LAX-A-37,LAX,LAX-A,1,YES,NOT YET,1,1
90041,LAX-A-13,LAX,LAX-A,1,YES,NOT YET,1,1
90042,LAX-A-13,LAX,LAX-A,1,YES,NOT YET,1,1
90043,LAX-A-20,LAX,LAX-A,1,YES,NOT YET,1,1
90044,LAX-A-18,LAX,LAX-A,1,YES,NOT YET,1,1
90045,LAX-A-36,LAX,LAX-A,1,YES,NOT YET,1,1
90046,LAX-A-31,LAX,LAX-A,1,YES,NOT YET,1,1
90047,LAX-A-32,LAX,LAX-A,1,YES,NOT YET,1,1
90048,LAX-A-54,LAX,LAX-A,1,YES,NOT YET,1,1
90049,LAX-A-09,LAX,LAX-A,1,YES,NOT YET,1,1
90050,LAX-A-13,LAX,LAX-A,1,YES,NOT YET,1,1
90051,LAX-A-23,LAX,LAX-A,1,YES,NOT YET,1,1
90052,LAX-A-07,LAX,LAX-A,1,YES,NOT YET,1,1
90053,LAX-A-02,LAX,LAX-A,1,YES,NOT YET,1,1
90054,LAX-A-23,LAX,LAX-A,1,YES,NOT YET,1,1
90055,LAX-A-33,LAX,LAX-A,1,YES,NOT YET,1,1
90056,LAX-A-11,LAX,LAX-A,1,YES,NOT YET,1,1
90057,LAX-A-15,LAX,LAX-A,1,YES,NOT YET,1,1
90058,LAX-A-06,LAX,LAX-A,1,YES,NOT YET,1,1
90059,LAX-A-01,LAX,LAX-A,1,YES,NOT YET,1,1
90060,LAX-A-23,LAX,LAX-A,1,YES,NOT YET,1,1
90061,LAX-A-01,LAX,LAX-A,1,YES,NOT YET,1,1
90062,LAX-A-20,LAX,LAX-A,1,YES,NOT YET,1,1
90063,LAX-A-05,LAX,LAX-A,1,YES,NOT YET,1,1
90064,LAX-A-28,LAX,LAX-A,1,YES,NOT YET,1,1
90065,LAX-A-16,LAX,LAX-A,1,YES,NOT YET,1,1
90066,LAX-A-24,LAX,LAX-A,1,YES,NOT YET,1,1
90067,LAX-A-27,LAX,LAX-A,1,YES,NOT YET,1,1
90068,LAX-A-19,LAX,LAX-A,1,YES,NOT YET,1,1
90069,LAX-A-54,LAX,LAX-A,1,YES,NOT YET,1,1
90070,LAX-A-30,LAX,LAX-A,1,YES,NOT YET,1,1
90071,LAX-A-15,LAX,LAX-A,1,YES,NOT YET,1,1
90072,LAX-A-21,LAX,LAX-A,1,YES,NOT YET,1,1
90073,LAX-A-35,LAX,LAX-A,1,YES,NOT YET,1,1
90074,LAX-A-23,LAX,LAX-A,1,YES,NOT YET,1,1
90075,LAX-A-30,LAX,LAX-A,1,YES,NOT YET,1,1
90076,LAX-A-30,LAX,LAX-A,1,YES,NOT YET,1,1
90077,LAX-A-09,LAX,LAX-A,1,YES,NOT YET,1,1
90078,LAX-A-19,LAX,LAX-A,1,YES,NOT YET,1,1
90079,LAX-A-30,LAX,LAX-A,1,YES,NOT YET,1,1
90080,LAX-A-08,LAX,LAX-A,1,YES,NOT YET,1,1
90081,LAX-A-15,LAX,LAX-A,1,YES,NOT YET,1,1
90082,,LAX,,2,YES,NOT YET,1,
90083,LAX-A-36,LAX,LAX-A,1,YES,NOT YET,1,1
90084,LAX-A-23,LAX,LAX-A,1,YES,NOT YET,1,1
90086,LAX-A-02,LAX,LAX-A,1,YES,NOT YET,1,1
90087,LAX-A-23,LAX,LAX-A,1,YES,NOT YET,1,1
90088,LAX-A-23,LAX,LAX-A,1,YES,NOT YET,1,1
90089,LAX-A-23,LAX,LAX-A,1,YES,NOT YET,1,1
90090,LAX-A-02,LAX,LAX-A,1,YES,NOT YET,1,1
90091,LAX-A-37,LAX,LAX-A,1,YES,NOT YET,1,1
90093,LAX-A-31,LAX,LAX-A,1,YES,NOT YET,1,1
90094,LAX-A-08,LAX,LAX-A,1,YES,NOT YET,1,1
90095,LAX-A-09,LAX,LAX-A,1,YES,NOT YET,1,1
90096,LAX-A-23,LAX,LAX-A,1,YES,NOT YET,1,1
90099,LAX-A-23,LAX,LAX-A,1,YES,NOT YET,1,1
90134,LAX-A-23,LAX,LAX-A,1,YES,NOT YET,1,1
90189,LAX-A-23,LAX,LAX-A,1,YES,NOT YET,1,1
90201,LAX-A-40,LAX,LAX-A,1,YES,NOT YET,1,1
90202,LAX-A-40,LAX,LAX-A,1,YES,NOT YET,1,1
90209,LAX-A-38,LAX,LAX-A,1,YES,NOT YET,1,1
90210,LAX-A-38,LAX,LAX-A,1,YES,NOT YET,1,1
90211,LAX-A-38,LAX,LAX-A,1,YES,NOT YET,1,1
90212,LAX-A-38,LAX,LAX-A,1,YES,NOT YET,1,1
90213,LAX-A-38,LAX,LAX-A,1,YES,NOT YET,1,1
90220,LAX-A-41,LAX,LAX-A,1,YES,NOT YET,1,1
90221,LAX-A-41,LAX,LAX-A,1,YES,NOT YET,1,1
90222,LAX-A-41,LAX,LAX-A,1,YES,NOT YET,1,1
90223,LAX-A-41,LAX,LAX-A,1,YES,NOT YET,1,1
90224,LAX-A-41,LAX,LAX-A,1,YES,NOT YET,1,1
90230,LAX-A-42,LAX,LAX-A,1,YES,NOT YET,1,1
90231,LAX-A-42,LAX,LAX-A,1,YES,NOT YET,1,1
90232,LAX-A-42,LAX,LAX-A,1,YES,NOT YET,1,1
90233,,LAX,,2,YES,NOT YET,1,
90239,LAX-A-43,LAX,LAX-A,1,YES,NOT YET,1,1
90240,LAX-A-43,LAX,LAX-A,1,YES,NOT YET,1,1
90241,LAX-A-43,LAX,LAX-A,1,YES,NOT YET,1,1
90242,LAX-A-52,LAX,LAX-A,1,YES,NOT YET,1,1
90245,LAX-A-39,LAX,LAX-A,1,YES,NOT YET,1,1
90247,LAX-A-44,LAX,LAX-A,1,YES,NOT YET,1,1
90248,LAX-A-44,LAX,LAX-A,1,YES,NOT YET,1,1
90249,LAX-A-44,LAX,LAX-A,1,YES,NOT YET,1,1
90250,LAX-A-45,LAX,LAX-A,1,YES,NOT YET,1,1
90251,LAX-A-45,LAX,LAX-A,1,YES,NOT YET,1,1
90254,LAX-A-48,LAX,LAX-A,1,YES,NOT YET,1,1
90255,LAX-A-51,LAX,LAX-A,1,YES,NOT YET,1,1
90260,LAX-A-46,LAX,LAX-A,1,YES,NOT YET,1,1
90261,LAX-A-46,LAX,LAX-A,1,YES,NOT YET,1,1
90262,LAX-A-47,LAX,LAX-A,1,YES,NOT YET,1,1
90263,,LAX,,2,YES,NOT YET,1,
90264,,LAX,,2,YES,NOT YET,1,
90266,LAX-A-39,LAX,LAX-A,1,YES,NOT YET,1,1
90267,LAX-A-39,LAX,LAX-A,1,YES,NOT YET,1,1
90270,LAX-A-40,LAX,LAX-A,1,YES,NOT YET,1,1
90272,,LAX,,2,YES,NOT YET,1,
90274,LAX-C-47,LAX,LAX-C,1,YES,NOT YET,1,1
90275,LAX-C-47,LAX,LAX-C,1,YES,NOT YET,1,1
90277,LAX-A-48,LAX,LAX-A,1,YES,NOT YET,1,1
90278,LAX-A-48,LAX,LAX-A,1,YES,NOT YET,1,1
90280,LAX-A-49,LAX,LAX-A,1,YES,NOT YET,1,1
90290,,LAX,,2,YES,NOT YET,1,
90291,LAX-A-50,LAX,LAX-A,1,YES,NOT YET,1,1
90292,LAX-A-50,LAX,LAX-A,1,YES,NOT YET,1,1
90293,LAX-A-50,LAX,LAX-A,1,YES,NOT YET,1,1
90294,LAX-A-50,LAX,LAX-A,1,YES,NOT YET,1,1
90295,LAX-A-50,LAX,LAX-A,1,YES,NOT YET,1,1
90296,LAX-A-50,LAX,LAX-A,1,YES,NOT YET,1,1
90301,LAX-A-53,LAX,LAX-A,1,YES,NOT YET,1,1
90302,LAX-A-53,LAX,LAX-A,1,YES,NOT YET,1,1
90303,LAX-A-53,LAX,LAX-A,1,YES,NOT YET,1,1
90304,LAX-A-53,LAX,LAX-A,1,YES,NOT YET,1,1
90305,LAX-A-53,LAX,LAX-A,1,YES,NOT YET,1,1
90306,LAX-A-53,LAX,LAX-A,1,YES,NOT YET,1,1
90307,LAX-A-53,LAX,LAX-A,1,YES,NOT YET,1,1
90308,LAX-A-53,LAX,LAX-A,1,YES,NOT YET,1,1
90309,LAX-A-53,LAX,LAX-A,1,YES,NOT YET,1,1
90310,LAX-A-53,LAX,LAX-A,1,YES,NOT YET,1,1
90311,,LAX,,2,YES,NOT YET,1,
90312,LAX-A-53,LAX,LAX-A,1,YES,NOT YET,1,1
90401,LAX-A-55,LAX,LAX-A,1,YES,NOT YET,1,1
90402,LAX-A-56,LAX,LAX-A,1,YES,NOT YET,1,1
90403,LAX-A-55,LAX,LAX-A,1,YES,NOT YET,1,1
90404,LAX-A-55,LAX,LAX-A,1,YES,NOT YET,1,1
90405,LAX-A-55,LAX,LAX-A,1,YES,NOT YET,1,1
90406,LAX-A-55,LAX,LAX-A,1,YES,NOT YET,1,1
90407,LAX-A-55,LAX,LAX-A,1,YES,NOT YET,1,1
90408,LAX-A-55,LAX,LAX-A,1,YES,NOT YET,1,1
90409,LAX-A-55,LAX,LAX-A,1,YES,NOT YET,1,1
90410,LAX-A-55,LAX,LAX-A,1,YES,NOT YET,1,1
90411,LAX-A-55,LAX,LAX-A,1,YES,NOT YET,1,1
90501,LAX-A-57,LAX,LAX-A,1,YES,NOT YET,1,1
90502,LAX-A-57,LAX,LAX-A,1,YES,NOT YET,1,1
90503,LAX-A-57,LAX,LAX-A,1,YES,NOT YET,1,1
90504,LAX-A-58,LAX,LAX-A,1,YES,NOT YET,1,1
90505,LAX-A-57,LAX,LAX-A,1,YES,NOT YET,1,1
90506,LAX-A-57,LAX,LAX-A,1,YES,NOT YET,1,1
90507,,LAX,,2,YES,NOT YET,1,
90508,,LAX,,2,YES,NOT YET,1,
90509,LAX-A-57,LAX,LAX-A,1,YES,NOT YET,1,1
90510,LAX-A-57,LAX,LAX-A,1,YES,NOT YET,1,1
90601,LAX-B-11,LAX,LAX-B,1,YES,NOT YET,1,1
90602,LAX-B-11,LAX,LAX-B,1,YES,NOT YET,1,1
90603,LAX-B-11,LAX,LAX-B,1,YES,NOT YET,1,1
90604,LAX-B-11,LAX,LAX-B,1,YES,NOT YET,1,1
90605,LAX-B-11,LAX,LAX-B,1,YES,NOT YET,1,1
90606,LAX-B-11,LAX,LAX-B,1,YES,NOT YET,1,1
90607,LAX-B-11,LAX,LAX-B,1,YES,NOT YET,1,1
90608,LAX-B-11,LAX,LAX-B,1,YES,NOT YET,1,1
90609,LAX-B-12,LAX,LAX-B,1,YES,NOT YET,1,1
90610,LAX-B-01,LAX,LAX-B,1,YES,NOT YET,1,1
90620,LAX-B-02,LAX,LAX-B,1,YES,NOT YET,1,1
90621,LAX-B-02,LAX,LAX-B,1,YES,NOT YET,1,1
90622,LAX-B-02,LAX,LAX-B,1,YES,NOT YET,1,1
90623,LAX-B-02,LAX,LAX-B,1,YES,NOT YET,1,1
90624,LAX-B-02,LAX,LAX-B,1,YES,NOT YET,1,1
90630,LAX-B-03,LAX,LAX-B,1,YES,NOT YET,1,1
90631,LAX-B-04,LAX,LAX-B,1,YES,NOT YET,1,1
90632,LAX-B-04,LAX,LAX-B,1,YES,NOT YET,1,1
90637,LAX-B-05,LAX,LAX-B,1,YES,NOT YET,1,1
90638,LAX-B-05,LAX,LAX-B,1,YES,NOT YET,1,1
90639,LAX-B-05,LAX,LAX-B,1,YES,NOT YET,1,1
90640,LAX-B-06,LAX,LAX-B,1,YES,NOT YET,1,1
90650,LAX-B-07,LAX,LAX-B,1,YES,NOT YET,1,1
90651,LAX-B-07,LAX,LAX-B,1,YES,NOT YET,1,1
90652,LAX-B-07,LAX,LAX-B,1,YES,NOT YET,1,1
90660,LAX-B-08,LAX,LAX-B,1,YES,NOT YET,1,1
90661,LAX-B-08,LAX,LAX-B,1,YES,NOT YET,1,1
90662,LAX-B-08,LAX,LAX-B,1,YES,NOT YET,1,1
90670,LAX-B-09,LAX,LAX-B,1,YES,NOT YET,1,1
90671,LAX-B-09,LAX,LAX-B,1,YES,NOT YET,1,1
90680,LAX-B-10,LAX,LAX-B,1,YES,NOT YET,1,1
90701,LAX-B-14,LAX,LAX-B,1,YES,NOT YET,1,1
90702,LAX-B-14,LAX,LAX-B,1,YES,NOT YET,1,1
90703,LAX-B-14,LAX,LAX-B,1,YES,NOT YET,1,1
90706,LAX-B-15,LAX,LAX-B,1,YES,NOT YET,1,1
90707,LAX-B-15,LAX,LAX-B,1,YES,NOT YET,1,1
90710,LAX-B-16,LAX,LAX-B,1,YES,NOT YET,1,1
90711,LAX-B-17,LAX,LAX-B,1,YES,NOT YET,1,1
90712,LAX-B-17,LAX,LAX-B,1,YES,NOT YET,1,1
90713,LAX-B-17,LAX,LAX-B,1,YES,NOT YET,1,1
90714,LAX-B-17,LAX,LAX-B,1,YES,NOT YET,1,1
90715,LAX-B-17,LAX,LAX-B,1,YES,NOT YET,1,1
90716,LAX-B-19,LAX,LAX-B,1,YES,NOT YET,1,1
90717,LAX-B-18,LAX,LAX-B,1,YES,NOT YET,1,1
90720,LAX-B-19,LAX,LAX-B,1,YES,NOT YET,1,1
90721,LAX-B-19,LAX,LAX-B,1,YES,NOT YET,1,1
90723,LAX-B-20,LAX,LAX-B,1,YES,NOT YET,1,1
90731,LAX-B-21,LAX,LAX-B,1,YES,NOT YET,1,1
90732,LAX-B-21,LAX,LAX-B,1,YES,NOT YET,1,1
90733,LAX-B-21,LAX,LAX-B,1,YES,NOT YET,1,1
90734,LAX-B-21,LAX,LAX-B,1,YES,NOT YET,1,1
90740,LAX-B-22,LAX,LAX-B,1,YES,NOT YET,1,1
90742,,LAX,,2,YES,NOT YET,1,
90743,,LAX,,2,YES,NOT YET,1,
90744,LAX-B-23,LAX,LAX-B,1,YES,NOT YET,1,1
90745,LAX-B-13,LAX,LAX-B,1,YES,NOT YET,1,1
90746,LAX-B-13,LAX,LAX-B,1,YES,NOT YET,1,1
90747,LAX-B-13,LAX,LAX-B,1,YES,NOT YET,1,1
90748,LAX-B-23,LAX,LAX-B,1,YES,NOT YET,1,1
90749,LAX-B-13,LAX,LAX-B,1,YES,NOT YET,1,1
90755,LAX-B-26,LAX,LAX-B,1,YES,NOT YET,1,1
90801,LAX-B-28,LAX,LAX-B,1,YES,NOT YET,1,1
90802,LAX-B-28,LAX,LAX-B,1,YES,NOT YET,1,1
90803,LAX-B-25,LAX,LAX-B,1,YES,NOT YET,1,1
90804,LAX-B-29,LAX,LAX-B,1,YES,NOT YET,1,1
90805,LAX-B-27,LAX,LAX-B,1,YES,NOT YET,1,1
90806,LAX-B-30,LAX,LAX-B,1,YES,NOT YET,1,1
90807,LAX-B-27,LAX,LAX-B,1,YES,NOT YET,1,1
90808,LAX-B-26,LAX,LAX-B,1,YES,NOT YET,1,1
90809,LAX-B-26,LAX,LAX-B,1,YES,NOT YET,1,1
90810,LAX-B-28,LAX,LAX-B,1,YES,NOT YET,1,1
90813,LAX-B-28,LAX,LAX-B,1,YES,NOT YET,1,1
90814,LAX-B-29,LAX,LAX-B,1,YES,NOT YET,1,1
90815,LAX-B-26,LAX,LAX-B,1,YES,NOT YET,1,1
90822,LAX-B-28,LAX,LAX-B,1,YES,NOT YET,1,1
90831,LAX-B-28,LAX,LAX-B,1,YES,NOT YET,1,1
90832,,LAX,,2,YES,NOT YET,1,
90833,,LAX,,2,YES,NOT YET,1,
90834,,LAX,,2,YES,NOT YET,1,
90835,,LAX,,2,YES,NOT YET,1,
90840,,LAX,,2,YES,NOT YET,1,
90842,LAX-B-28,LAX,LAX-B,1,YES,NOT YET,1,1
90844,LAX-B-28,LAX,LAX-B,1,YES,NOT YET,1,1
90846,LAX-B-28,LAX,LAX-B,1,YES,NOT YET,1,1
90847,LAX-B-28,LAX,LAX-B,1,YES,NOT YET,1,1
